Zotu1	GB_GCA_003210235.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003216135.1	84.399	1423	0.0	1376	100
Zotu1	RS_GCF_002749975.1	84.427	1432	0.0	1376	100
Zotu1	GB_GCA_003210285.1	84.421	1425	0.0	1376	100
Zotu1	GB_GCA_003279005.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003214935.1	84.399	1423	0.0	1376	100
Zotu1	RS_GCF_027359575.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003216725.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_003215895.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003216775.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_003284445.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_902587615.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_003216175.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003213955.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_003209795.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003216575.1	84.410	1424	0.0	1376	100
Zotu1	RS_GCF_000011465.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003281165.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_964515585.1	84.488	1444	0.0	1376	100
Zotu1	GB_GCA_003277985.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003279565.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_902535025.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_902571335.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_003281415.1	84.388	1422	0.0	1376	100
Zotu1	RS_GCF_047305155.1	84.410	1424	0.0	1376	100
Zotu1	GB_GCA_003212175.1	84.399	1423	0.0	1376	100
Zotu1	GB_GCA_963803805.1	84.406	1430	0.0	1375	100
Zotu1	RS_GCF_016888165.1	84.362	1426	0.0	1375	100
Zotu1	RS_GCF_036919895.1	84.449	1434	0.0	1375	100
Zotu1	GB_GCA_963793265.1	84.373	1427	0.0	1375	100
Zotu1	GB_GCA_003249105.1	84.373	1427	0.0	1375	100
Zotu1	RS_GCF_043235035.1	85.272	1358	0.0	1375	95
Zotu1	RS_GCF_023734775.1	84.427	1432	0.0	1375	100
Zotu1	GB_GCA_002340255.1	85.283	1359	0.0	1373	95
Zotu1	GB_GCA_036705085.1	85.245	1369	0.0	1373	95
Zotu1	GB_GCA_003284375.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003279925.1	84.340	1424	0.0	1371	100
Zotu1	RS_GCF_000015665.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003209425.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003216975.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003211655.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_902616595.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003209475.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003282225.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003208885.1	84.351	1425	0.0	1371	100
Zotu1	GB_GCA_003208875.1	84.340	1424	0.0	1371	100
Zotu1	RS_GCF_017696315.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003278045.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003210895.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003280025.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_017644425.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_902576415.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003209755.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003279105.1	84.329	1423	0.0	1371	100
Zotu1	RS_GCF_017696205.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_902526435.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_902538225.1	84.329	1423	0.0	1371	100
Zotu1	RS_GCF_047302855.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003211315.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003280445.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003214175.1	84.318	1422	0.0	1371	100
Zotu1	GB_GCA_003210695.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003283445.1	84.340	1424	0.0	1371	100
Zotu1	RS_GCF_000757865.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003279855.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003282425.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003212395.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003209565.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_017644375.1	84.329	1423	0.0	1371	100
Zotu1	RS_GCF_047305125.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003216415.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_902620895.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003211955.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_017644325.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003279055.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_902527105.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003209065.1	84.340	1424	0.0	1371	100
Zotu1	GB_GCA_003212035.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003213375.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003278765.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003278445.1	84.329	1423	0.0	1371	100
Zotu1	GB_GCA_003279935.1	84.340	1424	0.0	1371	100
Zotu1	RS_GCF_009856605.1	84.336	1430	0.0	1369	100
Zotu1	RS_GCF_050565655.1	84.303	1427	0.0	1369	100
Zotu1	RS_GCF_015207525.1	84.292	1426	0.0	1369	100
Zotu1	RS_GCF_015207655.1	84.358	1432	0.0	1369	100
Zotu1	RS_GCF_044923475.1	84.292	1426	0.0	1369	100
Zotu1	RS_GCF_004212215.1	84.270	1424	0.0	1369	100
Zotu1	GB_GCA_000309945.1	85.158	1361	0.0	1367	95
Zotu1	GB_GCA_036702475.1	85.172	1369	0.0	1367	95
Zotu1	RS_GCF_014698475.1	85.177	1356	0.0	1367	95
Zotu1	GB_GCA_036701555.1	84.327	1442	0.0	1367	100
Zotu1	GB_GCA_003281125.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003213235.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902611225.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003280655.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281625.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003278855.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216465.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_003278735.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902525585.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_002025975.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003280995.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003280885.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_000634195.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003209375.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902617605.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902571795.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003212535.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_003281505.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_017696275.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003212625.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003278705.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_002026015.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902591275.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003211415.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003279875.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_902521995.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_002026165.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902525075.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216535.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902618795.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003280895.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902600475.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902565305.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_047302795.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_003281315.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_902622435.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902621675.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902622625.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003214295.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281525.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003280965.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902572825.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902564235.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003278955.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902622705.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_047303555.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281715.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_028141225.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902606255.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902572075.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003214235.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003279845.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_000635495.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281185.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003249025.1	84.233	1427	0.0	1365	100
Zotu1	GB_GCA_003212055.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_001989455.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902544495.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902536775.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902537445.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902538515.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003212115.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902591865.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902583265.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003278525.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902606505.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281645.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216815.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_028408915.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_902539115.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_902536725.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003209585.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_047304535.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003280575.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_000015645.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216635.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003210135.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902590355.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281255.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216795.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003214215.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003278925.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_001180265.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902594875.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902573565.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902550485.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003278535.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902574425.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281225.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902558895.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003209675.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_902616385.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_017696055.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_017695965.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_017695955.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216355.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_000015965.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003280915.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281685.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_003214085.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_017696075.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003279535.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216895.1	84.270	1424	0.0	1365	100
Zotu1	RS_GCF_000012465.1	84.270	1424	0.0	1365	100
Zotu1	RS_GCF_047305225.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_001180285.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_000634515.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003214975.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003278895.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003279015.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003213275.1	84.259	1423	0.0	1365	100
Zotu1	RS_GCF_014696715.1	84.277	1431	0.0	1365	100
Zotu1	GB_GCA_001180325.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_003281605.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003216755.1	84.248	1422	0.0	1365	100
Zotu1	GB_GCA_902518475.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_003278845.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003214115.1	84.270	1424	0.0	1365	100
Zotu1	GB_GCA_003281455.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_902595175.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003281365.1	84.259	1423	0.0	1365	100
Zotu1	GB_GCA_003209655.1	84.281	1425	0.0	1365	100
Zotu1	RS_GCF_000196515.1	84.299	1433	0.0	1363	100
Zotu1	GB_GCA_002368175.1	85.136	1359	0.0	1363	95
Zotu1	GB_GCA_963796235.1	85.125	1358	0.0	1363	95
Zotu1	GB_GCA_036704825.1	84.280	1444	0.0	1362	100
Zotu1	GB_GCA_036705005.1	84.280	1444	0.0	1362	100
Zotu1	GB_GCA_022701275.1	84.258	1442	0.0	1362	100
Zotu1	GB_GCA_036701635.1	85.099	1369	0.0	1362	95
Zotu1	RS_GCF_014696105.1	84.218	1432	0.0	1362	100
Zotu1	GB_GCA_902634795.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003279635.1	84.199	1424	0.0	1360	100
Zotu1	GB_GCA_003280055.1	84.199	1424	0.0	1360	100
Zotu1	RS_GCF_902522795.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_902536455.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_017695975.1	84.177	1422	0.0	1360	100
Zotu1	RS_GCF_002252665.1	85.092	1355	0.0	1360	95
Zotu1	GB_GCA_000634215.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003280095.1	84.199	1424	0.0	1360	100
Zotu1	GB_GCA_003279655.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003216295.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_034931305.1	84.199	1424	0.0	1360	100
Zotu1	GB_GCA_902571145.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003214815.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_902572675.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003216455.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003213255.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_003208055.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003212195.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003278545.1	84.177	1422	0.0	1360	100
Zotu1	GB_GCA_902572595.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003215935.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_902542595.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_000757845.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_902536555.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_902535175.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_902596585.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003280105.1	84.199	1424	0.0	1360	100
Zotu1	GB_GCA_002026145.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_902629395.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_000012645.1	84.211	1425	0.0	1360	100
Zotu1	GB_GCA_003216615.1	84.177	1422	0.0	1360	100
Zotu1	RS_GCF_017696085.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_017696175.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_017696015.1	84.177	1422	0.0	1360	100
Zotu1	GB_GCA_003216955.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_047947085.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003213855.1	84.199	1424	0.0	1360	100
Zotu1	RS_GCF_027359595.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_003212005.1	84.199	1424	0.0	1360	100
Zotu1	RS_GCF_000018065.1	84.188	1423	0.0	1360	100
Zotu1	RS_GCF_036349135.1	84.222	1426	0.0	1360	100
Zotu1	GB_GCA_003281385.1	84.188	1423	0.0	1360	100
Zotu1	GB_GCA_000252485.1	85.029	1356	0.0	1358	95
Zotu1	RS_GCF_015207255.1	84.151	1426	0.0	1358	100
Zotu1	GB_GCA_002368235.1	84.174	1428	0.0	1356	100
Zotu1	GB_GCA_963766075.1	84.159	1433	0.0	1356	100
Zotu1	GB_GCA_036702725.1	85.036	1370	0.0	1356	95
Zotu1	GB_GCA_027459545.1	85.128	1365	0.0	1354	96
Zotu1	RS_GCF_014280235.1	84.129	1424	0.0	1354	100
Zotu1	GB_GCA_902618335.1	84.107	1422	0.0	1354	100
Zotu1	GB_GCA_003278875.1	84.118	1423	0.0	1354	100
Zotu1	GB_GCA_003210155.1	84.118	1423	0.0	1354	100
Zotu1	RS_GCF_014698845.1	84.093	1427	0.0	1354	100
Zotu1	RS_GCF_034093315.1	84.107	1422	0.0	1354	100
Zotu1	GB_GCA_003216275.1	84.118	1423	0.0	1354	100
Zotu1	GB_GCA_003214355.1	84.118	1423	0.0	1354	100
Zotu1	GB_GCA_003279615.1	84.118	1423	0.0	1354	100
Zotu1	GB_GCA_902624785.1	84.118	1423	0.0	1354	100
Zotu1	GB_GCA_902520485.1	84.118	1423	0.0	1354	100
Zotu1	GB_GCA_003281335.1	84.118	1423	0.0	1354	100
Zotu1	GB_GCA_010672165.1	84.196	1430	0.0	1354	100
Zotu1	RS_GCF_014695375.1	84.956	1356	0.0	1354	95
Zotu1	GB_GCA_018141785.1	84.174	1428	0.0	1352	100
Zotu1	RS_GCF_032163395.1	84.159	1433	0.0	1352	100
Zotu1	RS_GCF_024220515.1	84.879	1369	0.0	1352	96
Zotu1	RS_GCF_014489415.1	84.949	1362	0.0	1352	95
Zotu1	GB_GCA_003994795.1	84.938	1361	0.0	1352	95
Zotu1	GB_GCA_051013385.1	84.978	1358	0.0	1352	95
Zotu1	RS_GCF_014697615.1	84.989	1359	0.0	1351	95
Zotu1	GB_GCA_040004015.1	84.141	1444	0.0	1351	100
Zotu1	RS_GCF_000317475.1	84.141	1444	0.0	1351	100
Zotu1	GB_GCA_040004055.1	84.141	1444	0.0	1351	100
Zotu1	RS_GCF_001298445.1	84.989	1359	0.0	1351	95
Zotu1	RS_GCF_027359375.1	84.048	1423	0.0	1349	100
Zotu1	GB_GCA_902625845.1	84.048	1423	0.0	1349	100
Zotu1	RS_GCF_027359395.1	84.048	1423	0.0	1349	100
Zotu1	RS_GCF_900088535.1	84.070	1425	0.0	1349	100
Zotu1	RS_GCF_046764815.1	84.059	1424	0.0	1349	100
Zotu1	RS_GCF_027359355.1	84.048	1423	0.0	1349	100
Zotu1	GB_GCA_902627325.1	84.059	1424	0.0	1349	100
Zotu1	GB_GCA_902628235.1	84.048	1423	0.0	1349	100
Zotu1	GB_GCA_003215315.1	84.048	1423	0.0	1349	100
Zotu1	GB_GCA_902624085.1	84.048	1423	0.0	1349	100
Zotu1	RS_GCF_000317535.1	84.034	1428	0.0	1347	100
Zotu1	RS_GCF_000332135.1	84.078	1432	0.0	1347	100
Zotu1	RS_GCF_036917235.1	84.067	1431	0.0	1347	100
Zotu1	GB_GCA_963821735.1	84.829	1371	0.0	1347	96
Zotu1	GB_GCA_003212615.1	84.088	1414	0.0	1345	99
